Source,Accession,Length,N_Records_With_This_Sequence,Gene_Qualifier,Gene_Check,Best_Match,Best_Identity_Pct,Intended_Ref,Intended_Identity_Pct,Panel_Scores,Accepted,Reason,Description
HIV_Gag,AFU28327.1,497,1,,ABSENT,P04591,83.9,P04591,83.9,P04591:83.9%,True,ACCEPTED,AFU28327.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU28090.1,498,1,,ABSENT,P04591,84.54,P04591,84.54,P04591:84.5%,True,ACCEPTED,AFU28090.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU27899.1,493,1,,ABSENT,P04591,84.38,P04591,84.38,P04591:84.4%,True,ACCEPTED,AFU27899.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU27694.1,498,1,,ABSENT,P04591,83.33,P04591,83.33,P04591:83.3%,True,ACCEPTED,AFU27694.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU27383.1,494,1,,ABSENT,P04591,84.82,P04591,84.82,P04591:84.8%,True,ACCEPTED,AFU27383.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU27153.1,391,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(391 not in 470-520),AFU27153.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU26915.1,499,1,,ABSENT,P04591,84.57,P04591,84.57,P04591:84.6%,True,ACCEPTED,AFU26915.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU26696.1,502,1,,ABSENT,P04591,85.0,P04591,85.0,P04591:85.0%,True,ACCEPTED,AFU26696.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU26313.1,496,1,,ABSENT,P04591,83.47,P04591,83.47,P04591:83.5%,True,ACCEPTED,AFU26313.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU26093.1,498,1,,ABSENT,P04591,83.13,P04591,83.13,P04591:83.1%,True,ACCEPTED,AFU26093.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFU25861.1,498,1,,ABSENT,P04591,85.74,P04591,85.74,P04591:85.7%,True,ACCEPTED,AFU25861.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ANJ15960.1,177,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(177 not in 470-520),"ANJ15960.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,ANJ15796.1,177,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(177 not in 470-520),"ANJ15796.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AOZ17721.1,324,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(324 not in 470-520),"AOZ17721.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AOZ16655.1,467,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(467 not in 470-520),"AOZ16655.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AOZ16601.1,459,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(459 not in 470-520),"AOZ16601.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,ACH99177.1,494,1,,ABSENT,P04591,86.03,P04591,86.03,P04591:86.0%,True,ACCEPTED,ACH99177.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ABD04289.1,504,1,,ABSENT,P04591,93.0,P04591,93.0,P04591:93.0%,True,ACCEPTED,"ABD04289.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AAY25639.1,494,1,,ABSENT,P04591,85.83,P04591,85.83,P04591:85.8%,True,ACCEPTED,"AAY25639.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AAS59333.1,498,1,,ABSENT,P04591,84.34,P04591,84.34,P04591:84.3%,True,ACCEPTED,"AAS59333.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,ADZ17318.1,497,1,,ABSENT,P04591,82.7,P04591,82.7,P04591:82.7%,True,ACCEPTED,"ADZ17318.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AAO61827.1,122,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(122 not in 470-520),"AAO61827.1 envelope glycoprotein, partial [Human immunodeficiency virus 1]"
HIV_Gag,ACT76561.1,166,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(166 not in 470-520),"ACT76561.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,ACT76498.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),ACT76498.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ACT76428.1,498,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),ACT76428.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ACN74760.1,498,1,,ABSENT,P04591,84.94,P04591,84.94,P04591:84.9%,True,ACCEPTED,ACN74760.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ABM73131.1,157,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(157 not in 470-520),"ABM73131.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,BAT33730.1,500,1,,ABSENT,P04591,88.8,P04591,88.8,P04591:88.8%,True,ACCEPTED,BAT33730.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AMX27269.1,467,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(467 not in 470-520),"AMX27269.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AMX27217.1,467,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(467 not in 470-520),"AMX27217.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AMX27163.1,467,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(467 not in 470-520),"AMX27163.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AMX27111.1,467,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(467 not in 470-520),"AMX27111.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AMX27057.1,467,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(467 not in 470-520),"AMX27057.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AKN89917.1,491,1,,ABSENT,P04591,84.93,P04591,84.93,P04591:84.9%,True,ACCEPTED,AKN89917.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AKR71679.1,233,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(233 not in 470-520),"AKR71679.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AKR15488.1,192,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AKR15488.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AKR15462.1,191,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AKR15462.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AKR15435.1,192,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AKR15435.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AKR15409.1,191,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(191 not in 470-520),"AKR15409.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AKR15382.1,192,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(JX),"AKR15382.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AKR15356.1,192,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(192 not in 470-520),"AKR15356.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AII70921.1,299,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(299 not in 470-520),"AII70921.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AII70858.1,299,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(299 not in 470-520),"AII70858.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AII70807.1,300,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(300 not in 470-520),"AII70807.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AII70755.1,199,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(199 not in 470-520),"AII70755.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AII70705.1,199,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(199 not in 470-520),"AII70705.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AII70646.1,199,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(199 not in 470-520),"AII70646.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AKP18476.1,498,1,,ABSENT,P04591,84.14,P04591,84.14,P04591:84.1%,True,ACCEPTED,AKP18476.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AKA59670.1,314,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(JX),"AKA59670.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AIY24491.1,472,1,,ABSENT,P04591,83.69,P04591,83.69,P04591:83.7%,True,ACCEPTED,"AIY24491.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AIY24437.1,480,1,,ABSENT,P04591,83.75,P04591,83.75,P04591:83.8%,True,ACCEPTED,"AIY24437.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AIT40131.1,332,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(332 not in 470-520),"AIT40131.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AIT40100.1,341,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(341 not in 470-520),"AIT40100.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AIT40056.1,333,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(333 not in 470-520),"AIT40056.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AIF71620.1,493,1,,ABSENT,P04591,84.38,P04591,84.38,P04591:84.4%,True,ACCEPTED,AIF71620.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AHI44427.1,494,1,,ABSENT,P04591,85.83,P04591,85.83,P04591:85.8%,True,ACCEPTED,AHI44427.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AHC29697.1,498,1,,ABSENT,P04591,81.33,P04591,81.33,P04591:81.3%,True,ACCEPTED,AHC29697.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFQ61501.1,498,1,,ABSENT,P04591,83.53,P04591,83.53,P04591:83.5%,True,ACCEPTED,AFQ61501.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AFQ61262.1,497,1,,ABSENT,P04591,83.3,P04591,83.3,P04591:83.3%,True,ACCEPTED,AFQ61262.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AEO17531.1,496,1,,ABSENT,P04591,84.48,P04591,84.48,P04591:84.5%,True,ACCEPTED,AEO17531.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AGL93706.1,179,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(179 not in 470-520),"AGL93706.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AFV34188.1,498,1,,ABSENT,P04591,84.34,P04591,84.34,P04591:84.3%,True,ACCEPTED,AFV34188.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AGF36447.1,192,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(192 not in 470-520),"AGF36447.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AGF36420.1,192,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(192 not in 470-520),"AGF36420.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AGF36394.1,192,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(192 not in 470-520),"AGF36394.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AGF36367.1,192,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(192 not in 470-520),"AGF36367.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AGF36341.1,192,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(192 not in 470-520),"AGF36341.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AGF35425.1,225,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(225 not in 470-520),"AGF35425.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AGF35398.1,235,1,,ABSENT,,,,,,False,NONSTANDARD_RESIDUES(X),"AGF35398.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AGF32969.1,498,1,,ABSENT,P04591,82.13,P04591,82.13,P04591:82.1%,True,ACCEPTED,AGF32969.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AEZ51401.1,485,1,,ABSENT,P04591,83.71,P04591,83.71,P04591:83.7%,True,ACCEPTED,"AEZ51401.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEZ51323.1,483,1,,ABSENT,P04591,85.09,P04591,85.09,P04591:85.1%,True,ACCEPTED,"AEZ51323.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEZ51242.1,489,1,,ABSENT,P04591,82.21,P04591,82.21,P04591:82.2%,True,ACCEPTED,"AEZ51242.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEZ51165.1,493,1,,ABSENT,P04591,85.6,P04591,85.6,P04591:85.6%,True,ACCEPTED,AEZ51165.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AEZ51084.1,491,1,,ABSENT,P04591,83.71,P04591,83.71,P04591:83.7%,True,ACCEPTED,"AEZ51084.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEZ35907.1,498,1,,ABSENT,P04591,83.53,P04591,83.53,P04591:83.5%,True,ACCEPTED,AEZ35907.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AEZ35852.1,492,1,,ABSENT,P04591,84.76,P04591,84.76,P04591:84.8%,True,ACCEPTED,"AEZ35852.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEZ35406.1,488,1,,ABSENT,P04591,85.25,P04591,85.25,P04591:85.2%,True,ACCEPTED,AEZ35406.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AEZ35352.1,483,1,,ABSENT,P04591,83.02,P04591,83.02,P04591:83.0%,True,ACCEPTED,"AEZ35352.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AFN81319.1,491,1,,ABSENT,P04591,86.56,P04591,86.56,P04591:86.6%,True,ACCEPTED,AFN81319.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,AAQ98480.1,496,1,,ABSENT,P04591,85.08,P04591,85.08,P04591:85.1%,True,ACCEPTED,"AAQ98480.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEN55987.1,196,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(196 not in 470-520),"AEN55987.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEN55917.1,196,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(196 not in 470-520),"AEN55917.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,AEN55831.1,196,1,,ABSENT,,,,,,False,LENGTH_OUT_OF_BAND(196 not in 470-520),"AEN55831.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_Gag,ACI45433.1,499,1,,ABSENT,P04591,83.17,P04591,83.17,P04591:83.2%,True,ACCEPTED,ACI45433.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58396.1,499,1,,ABSENT,P04591,84.77,P04591,84.77,P04591:84.8%,True,ACCEPTED,ADJ58396.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58370.1,498,1,,ABSENT,P04591,84.14,P04591,84.14,P04591:84.1%,True,ACCEPTED,ADJ58370.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58343.1,498,1,,ABSENT,P04591,84.94,P04591,84.94,P04591:84.9%,True,ACCEPTED,ADJ58343.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58317.1,498,1,,ABSENT,P04591,83.53,P04591,83.53,P04591:83.5%,True,ACCEPTED,ADJ58317.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58290.1,498,1,,ABSENT,P04591,81.12,P04591,81.12,P04591:81.1%,True,ACCEPTED,ADJ58290.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58263.1,495,1,,ABSENT,P04591,84.65,P04591,84.65,P04591:84.6%,True,ACCEPTED,ADJ58263.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58237.1,498,1,,ABSENT,P04591,84.74,P04591,84.74,P04591:84.7%,True,ACCEPTED,ADJ58237.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58210.1,497,1,,ABSENT,P04591,84.31,P04591,84.31,P04591:84.3%,True,ACCEPTED,ADJ58210.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58184.1,490,1,,ABSENT,P04591,85.71,P04591,85.71,P04591:85.7%,True,ACCEPTED,ADJ58184.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58157.1,495,1,,ABSENT,P04591,85.05,P04591,85.05,P04591:85.1%,True,ACCEPTED,ADJ58157.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58131.1,498,1,,ABSENT,P04591,85.14,P04591,85.14,P04591:85.1%,True,ACCEPTED,ADJ58131.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58104.1,494,1,,ABSENT,P04591,85.22,P04591,85.22,P04591:85.2%,True,ACCEPTED,ADJ58104.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58078.1,498,1,,ABSENT,P04591,85.54,P04591,85.54,P04591:85.5%,True,ACCEPTED,ADJ58078.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,ADJ58051.1,495,1,,ABSENT,P04591,86.06,P04591,86.06,P04591:86.1%,True,ACCEPTED,ADJ58051.1 gag protein [Human immunodeficiency virus 1]
HIV_Gag,BAF32471.1,493,1,,ABSENT,P04591,84.18,P04591,84.18,P04591:84.2%,True,ACCEPTED,BAF32471.1 Gag [Human immunodeficiency virus 1]
HIV_Gag,BAF32228.1,497,1,,ABSENT,P04591,84.1,P04591,84.1,P04591:84.1%,True,ACCEPTED,BAF32228.1 Gag [Human immunodeficiency virus 1]
HIV_p17,QID00154.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,QID00154.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,ACH99177.1,127,,,N/A,sliced from HIV_Gag,,,,subunit span 2-128 on parent,True,SUBUNIT_SLICE,ACH99177.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QGV15380.1,132,,,N/A,sliced from HIV_Gag,,,,subunit span 2-133 on parent,True,SUBUNIT_SLICE,QGV15380.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QJE62256.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,QJE62256.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,UDP22692.1,130,,,N/A,sliced from HIV_Gag,,,,subunit span 2-131 on parent,True,SUBUNIT_SLICE,UDP22692.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,ASM59364.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,ASM59364.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QIC95607.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,QIC95607.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFU26093.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AFU26093.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QIC96180.1,128,,,N/A,sliced from HIV_Gag,,,,subunit span 2-129 on parent,True,SUBUNIT_SLICE,QIC96180.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFU32291.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AFU32291.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AXR99486.1,128,,,N/A,sliced from HIV_Gag,,,,subunit span 2-129 on parent,True,SUBUNIT_SLICE,AXR99486.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFN81319.1,127,,,N/A,sliced from HIV_Gag,,,,subunit span 2-128 on parent,True,SUBUNIT_SLICE,AFN81319.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QIX06459.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,QIX06459.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFU28327.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AFU28327.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,ABD04289.1,136,,,N/A,sliced from HIV_Gag,,,,subunit span 1-136 on parent,True,SUBUNIT_SLICE,"ABD04289.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_p17,AEZ35907.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AEZ35907.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QIC99563.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,QIC99563.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QIC99916.1,129,,,N/A,sliced from HIV_Gag,,,,subunit span 2-130 on parent,True,SUBUNIT_SLICE,QIC99916.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AXP13305.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AXP13305.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,YFN08105.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,YFN08105.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFU32525.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AFU32525.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AKN89917.1,128,,,N/A,sliced from HIV_Gag,,,,subunit span 2-129 on parent,True,SUBUNIT_SLICE,AKN89917.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QAB36255.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,QAB36255.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFU33753.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AFU33753.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,XFC51684.1,133,,,N/A,sliced from HIV_Gag,,,,subunit span 2-134 on parent,True,SUBUNIT_SLICE,XFC51684.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,QAB36020.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,QAB36020.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFU28675.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AFU28675.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,WMD30065.1,134,,,N/A,sliced from HIV_Gag,,,,subunit span 2-135 on parent,True,SUBUNIT_SLICE,WMD30065.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFU27899.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AFU27899.1 gag protein [Human immunodeficiency virus 1]
HIV_p17,AFU26915.1,131,,,N/A,sliced from HIV_Gag,,,,subunit span 2-132 on parent,True,SUBUNIT_SLICE,AFU26915.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,AFU33511.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 133-363 on parent,True,SUBUNIT_SLICE,AFU33511.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,AKN89917.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 130-360 on parent,True,SUBUNIT_SLICE,AKN89917.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,QJE62256.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 133-363 on parent,True,SUBUNIT_SLICE,QJE62256.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,AZB80127.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 139-369 on parent,True,SUBUNIT_SLICE,AZB80127.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,AEZ35406.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 127-357 on parent,True,SUBUNIT_SLICE,AEZ35406.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,XPO04964.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 136-366 on parent,True,SUBUNIT_SLICE,XPO04964.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,AFN81319.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 129-359 on parent,True,SUBUNIT_SLICE,AFN81319.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,AEZ35352.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 122-352 on parent,True,SUBUNIT_SLICE,"AEZ35352.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_p24,AXR99486.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 130-360 on parent,True,SUBUNIT_SLICE,AXR99486.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,UDP23202.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 133-363 on parent,True,SUBUNIT_SLICE,UDP23202.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,AEZ51323.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 122-352 on parent,True,SUBUNIT_SLICE,"AEZ51323.1 gag protein, partial [Human immunodeficiency virus 1]"
HIV_p24,BAT33730.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 133-363 on parent,True,SUBUNIT_SLICE,BAT33730.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,QIC95607.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 133-363 on parent,True,SUBUNIT_SLICE,QIC95607.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,UDP22692.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 132-362 on parent,True,SUBUNIT_SLICE,UDP22692.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,ASM59127.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 133-363 on parent,True,SUBUNIT_SLICE,ASM59127.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,QAB36905.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 133-363 on parent,True,SUBUNIT_SLICE,QAB36905.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,QAB36479.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 131-361 on parent,True,SUBUNIT_SLICE,QAB36479.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,WVT29333.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 130-360 on parent,True,SUBUNIT_SLICE,WVT29333.1 gag protein [Human immunodeficiency virus 1]
HIV_p24,AIY24491.1,231,,,N/A,sliced from HIV_Gag,,,,subunit span 115-345 on parent,True,SUBUNIT_SLICE,"AIY24491.1 gag protein, partial [Human immunodeficiency virus 1]"
